Start_date,Start_day,Start_time,SHour,End_date,End_day,End_time,Duration,Category,Pickup,Destination,KM,Purpose,Driver_Rating,Fare,Tip,Payment_Method,Status
13-Feb-16,Saturday,18:15:00,18,13-Feb-16,Saturday,18:18:00,00:03:00,Business,Karachi,Unknown Location,8,,2,294,29,Card,Completed
24-Mar-16,Thursday,14:04:00,14,24-Mar-16,Thursday,14:23:00,00:19:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2,284.1,28,Card,Cancelled 
07-Jan-16,Thursday,17:22:00,17,07-Jan-16,Thursday,17:28:00,00:06:00,Business,Islamabad,Islamabad,1.7,,1,86.1,8,Card,Completed
03-Dec-16,Saturday,17:33:00,17,03-Dec-16,Saturday,18:13:00,00:40:00,Business,Islamabad,Unknown Location,9.5,,1,343.5,34,Card,Completed
11-Jul-16,Monday,01:27:00,1,11-Jul-16,Monday,02:08:00,00:41:00,Business,Unknown Location,R?walpindi,17.1,Meeting,2,594.3,59,Cash,Cancelled 
03-Jun-16,Friday,19:18:00,19,03-Jun-16,Friday,19:21:00,00:03:00,Business,R?walpindi,Unknown Location,18.4,,5,637.2,63,Cash,Completed
25-Dec-16,Sunday,11:20:00,11,25-Dec-16,Sunday,11:58:00,00:38:00,Business,Unknown Location,Islamabad,9.8,,5,353.4,35,Cash,Cancelled 
25-Apr-16,Monday,12:08:00,12,25-Apr-16,Monday,12:14:00,00:06:00,Business,Islamabad,Islamabad,1,,5,63,6,Card,Completed
14-Oct-16,Friday,13:02:00,13,14-Oct-16,Friday,13:02:00,00:00:00,Business,Islamabad,Islamabad,0.7,,4,53.1,5,Card,Completed
24-Jan-16,Sunday,13:37:00,13,24-Jan-16,Sunday,13:46:00,00:09:00,Business,Islamabad,Islamabad,2.3,,4,105.9,10,Card,Completed
24-Sep-16,Saturday,16:08:00,16,24-Sep-16,Saturday,16:53:00,00:45:00,Business,Islamabad,Unknown Location,10.9,,3,389.7,38,Card,Completed
19-Nov-16,Saturday,08:50:00,8,19-Nov-16,Saturday,09:44:00,00:54:00,Business,Unknown Location,R?walpindi,12.7,,4,449.1,44,Card,Cancelled 
05-May-16,Thursday,10:16:00,10,05-May-16,Thursday,10:52:00,00:36:00,Business,R?walpindi,Unknown Location,12.4,,0,439.2,43,Card,Completed
05-Aug-16,Friday,15:56:00,15,05-Aug-16,Friday,16:20:00,00:24:00,Business,Unknown Location,Unknown Location,3.8,,1,155.4,15,Card,Cancelled 
26-Apr-16,Tuesday,21:54:00,21,26-Apr-16,Tuesday,23:06:00,01:12:00,Business,Unknown Location,R?walpindi,17,Meeting,2,591,,Uber Cash,Cancelled 
26-Mar-16,Saturday,22:28:00,22,26-Mar-16,Saturday,22:48:00,00:20:00,Business,Morrisville,Morrisville,6.2,,5,234.6,23,Uber Cash,Completed
19-Aug-16,Friday,00:01:00,0,19-Aug-16,Friday,00:14:00,00:13:00,Business,Morrisville,Cary,3.1,,2,132.3,13,Uber Cash,Completed
04-Dec-16,Sunday,12:52:00,12,04-Dec-16,Sunday,13:11:00,00:19:00,Business,Cary,Durham,10.5,Meeting,4,376.5,37,Uber Cash,Completed
19-Jul-16,Tuesday,14:40:00,14,19-Jul-16,Tuesday,15:01:00,00:21:00,Business,Durham,Morrisville,8.1,,2,297.3,29,Cash,Completed
12-Apr-16,Tuesday,15:10:00,15,12-Apr-16,Tuesday,15:19:00,00:09:00,Business,Morrisville,Cary,3.1,,4,132.3,13,Cash,Completed
31-Oct-16,Monday,19:27:00,19,31-Oct-16,Monday,19:33:00,00:06:00,Business,Whitebridge,Parkway,2.1,Meeting,3,99.3,9,Cash,Completed
06-Jul-16,Wednesday,20:30:00,20,06-Jul-16,Wednesday,20:39:00,00:09:00,Business,Cary,Morrisville,4.3,,1,171.9,17,UPI/e-Wallet,Completed
23-Aug-16,Tuesday,21:34:00,21,23-Aug-16,Tuesday,21:41:00,00:07:00,Business,Morrisville,Cary,2.5,Meal/Entertain,4,112.5,11,Gift Card,Completed
14-Oct-16,Friday,15:19:00,15,14-Oct-16,Friday,15:57:00,00:38:00,Business,Cary,Raleigh,20.6,,5,709.8,70,UPI/e-Wallet,Completed
27-Jul-16,Wednesday,16:29:00,16,27-Jul-16,Wednesday,17:11:00,00:42:00,Business,Raleigh,Cary,17.6,,0,610.8,61,Cash,Completed
12-Aug-16,Friday,18:02:00,18,12-Aug-16,Friday,18:16:00,00:14:00,Business,Cary,Apex,5.6,,1,214.8,21,Uber Cash,Completed
05-Jul-16,Tuesday,18:31:00,18,05-Jul-16,Tuesday,18:45:00,00:14:00,Business,Apex,Apex,3.3,,5,138.9,13,Uber Cash,Completed
02-Jul-16,Saturday,19:08:00,19,02-Jul-16,Saturday,19:25:00,00:17:00,Business,Apex,Cary,5.3,,1,204.9,20,UPI/e-Wallet,Completed
14-Dec-16,Wednesday,08:12:00,8,14-Dec-16,Wednesday,08:22:00,00:10:00,Business,Whitebridge,Edgehill Farms,3.3,,4,138.9,13,Gift Card,Completed
05-Sep-16,Monday,08:53:00,8,05-Sep-16,Monday,09:02:00,00:09:00,Business,Edgehill Farms,Whitebridge,3.3,,0,138.9,13,UPI/e-Wallet,Completed
07-Jan-16,Thursday,10:41:00,10,07-Jan-16,Thursday,11:09:00,00:28:00,Business,Cary,Morrisville,7.9,Temporary Site,3,290.7,29,Uber Cash,Completed
22-Jul-16,Friday,18:12:00,18,22-Jul-16,Friday,18:33:00,00:21:00,Business,Oakland,Emeryville,13,,3,459,45,Uber Cash,Completed
07-Jun-16,Tuesday,19:03:00,19,07-Jun-16,Tuesday,19:13:00,00:10:00,Business,Emeryville,Berkeley,3,,4,129,,Uber Cash,Completed
26-Jul-16,Tuesday,20:31:00,20,26-Jul-16,Tuesday,20:37:00,00:06:00,Business,Berkeley,Emeryville,3,,0,129,12,Cash,Completed
31-Aug-16,Wednesday,09:33:00,9,31-Aug-16,Wednesday,09:47:00,00:14:00,Business,Emeryville,Oakland,3.8,,1,155.4,15,Cash,Completed
29-Nov-16,Tuesday,09:54:00,9,29-Nov-16,Tuesday,10:21:00,00:27:00,Business,Oakland,San Francisco,9.5,,4,343.5,34,Cash,Completed
13-Sep-16,Tuesday,13:45:00,13,13-Sep-16,Tuesday,13:56:00,00:11:00,Business,SOMISSPO,French Quarter,1.7,,2,86.1,8,UPI/e-Wallet,Completed
26-Aug-16,Friday,14:02:00,14,26-Aug-16,Friday,14:31:00,00:29:00,Business,San Francisco,Berkeley,10.8,,5,386.4,38,Gift Card,Completed
20-Mar-16,Sunday,15:44:00,15,20-Mar-16,Sunday,16:02:00,00:18:00,Business,West Berkeley,North Berkeley Hills,4.1,,4,165.3,16,UPI/e-Wallet,Completed
10-Mar-16,Thursday,16:06:00,16,10-Mar-16,Thursday,16:19:00,00:13:00,Business,North Berkeley Hills,Southside,2.2,,5,102.6,10,Cash,Completed
08-Jun-16,Wednesday,16:33:00,16,08-Jun-16,Wednesday,17:01:00,00:28:00,Business,Berkeley,Emeryville,4.6,,0,181.8,18,Uber Cash,Completed
07-Feb-16,Sunday,11:26:00,11,07-Feb-16,Sunday,11:34:00,00:08:00,,Emeryville,Berkeley,3.1,,4,132.3,13,Gift Card,Completed
05-Jun-16,Sunday,12:19:00,12,05-Jun-16,Sunday,13:17:00,00:58:00,,Berkeley,San Jose,47.7,,4,1604.1,100,UPI/e-Wallet,Completed
12-Sep-16,Monday,20:44:00,20,12-Sep-16,Monday,21:37:00,00:53:00,,San Jose,Emeryville,44.6,,3,1501.8,99,Gift Card,Completed
08-Nov-16,Tuesday,10:06:00,10,08-Nov-16,Tuesday,10:21:00,00:15:00,,Emeryville,Oakland,13.2,,5,465.6,46,UPI/e-Wallet,Completed
07-Oct-16,Friday,00:54:00,0,07-Oct-16,Friday,01:09:00,00:15:00,Business,Morrisville,Cary,8.7,,3,317.1,31,Uber Cash,Completed
03-Jul-16,Sunday,13:26:00,13,03-Jul-16,Sunday,14:03:00,00:37:00,,Cary,Raleigh,17.2,,4,597.6,59,Uber Cash,Completed
11-Jan-16,Monday,17:08:00,17,11-Jan-16,Monday,17:55:00,00:47:00,Business,Raleigh,Cary,14,,4,492,49,Uber Cash,Completed
17-Oct-16,Monday,09:24:00,9,17-Oct-16,Monday,10:05:00,00:41:00,Business,Cary,Raleigh,28.1,,0,957.3,95,Cash,Completed
20-May-16,Friday,12:17:00,12,20-May-16,Friday,12:59:00,00:42:00,Business,Raleigh,Cary,28.2,,3,960.6,96,Cash,Completed
05-May-16,Thursday,19:04:00,19,05-May-16,Thursday,19:14:00,00:10:00,Business,Cary,Morrisville,3.1,Meal/Entertain,4,132.3,,Cash,Completed
08-Jul-16,Friday,21:10:00,21,08-Jul-16,Friday,21:25:00,00:15:00,Business,Morrisville,Cary,3.1,Customer Visit,5,132.3,13,Gift Card,Completed
14-May-16,Saturday,14:57:00,14,14-May-16,Saturday,15:26:00,00:29:00,Business,Cary,Durham,16.4,,3,571.2,57,Uber Cash,Completed
11-Jun-16,Saturday,15:33:00,15,11-Jun-16,Saturday,16:13:00,00:40:00,Business,Durham,Morrisville,15.4,,4,538.2,53,UPI/e-Wallet,Completed
11-Jun-16,Saturday,16:34:00,16,11-Jun-16,Saturday,16:41:00,00:07:00,Business,Morrisville,Cary,2.2,,5,102.6,10,UPI/e-Wallet,Completed
16-Jul-16,Saturday,13:27:00,13,16-Jul-16,Saturday,14:08:00,00:41:00,Business,Cary,Apex,11.2,,0,399.6,39,UPI/e-Wallet,Completed
13-Dec-16,Tuesday,15:04:00,15,13-Dec-16,Tuesday,15:11:00,00:07:00,Business,Apex,Eagle Rock,2.2,,5,102.6,10,UPI/e-Wallet,Completed
12-Dec-16,Monday,15:16:00,15,12-Dec-16,Monday,15:33:00,00:17:00,Business,Eagle Rock,Cary,3.6,,4,148.8,14,UPI/e-Wallet,Completed
05-Sep-16,Monday,20:00:00,20,05-Sep-16,Monday,20:11:00,00:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,0,148.8,14,UPI/e-Wallet,Completed
09-Oct-16,Sunday,20:54:00,20,09-Oct-16,Sunday,21:03:00,00:09:00,Business,Savon Height,Parkway,4.9,,2,191.7,19,Uber Cash,Completed
12-Jun-16,Sunday,22:24:00,22,12-Jun-16,Sunday,22:45:00,00:21:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,0,317.1,31,Gift Card,Completed
15-Aug-16,Monday,19:25:00,19,15-Aug-16,Monday,19:31:00,00:06:00,Business,Whitebridge,Parkway,2.1,Meeting,1,99.3,9,Cash,Completed
28-Jan-16,Thursday,20:53:00,20,28-Jan-16,Thursday,21:03:00,00:10:00,Business,Parkway,Whitebridge,2.1,,5,99.3,9,Cash,Completed
11-Sep-16,Sunday,18:51:00,18,11-Sep-16,Sunday,19:16:00,00:25:00,Business,Cary,Morrisville,8.4,Meeting,0,307.2,30,Cash,Completed
30-Nov-16,Wednesday,19:20:00,19,30-Nov-16,Wednesday,19:35:00,00:15:00,Business,Morrisville,Morrisville,5.9,,4,224.7,22,UPI/e-Wallet,Completed
27-May-16,Friday,19:52:00,19,27-May-16,Friday,20:21:00,00:29:00,Business,Huntington Woods,Huntington Woods,12.1,,0,429.3,42,Gift Card,Completed
07-Oct-16,Friday,20:47:00,20,07-Oct-16,Friday,20:54:00,00:07:00,Business,Huntington Woods,Weston,3.9,,3,158.7,15,UPI/e-Wallet,Completed
07-Aug-16,Sunday,21:26:00,21,07-Aug-16,Sunday,21:48:00,00:22:00,Business,Morrisville,Cary,6.2,,1,234.6,23,Cash,Completed
01-Jul-16,Friday,11:34:00,11,01-Jul-16,Friday,11:52:00,00:18:00,Business,Cary,Durham,10.4,Meeting,0,373.2,,Uber Cash,Completed
15-Apr-16,Friday,13:06:00,13,15-Apr-16,Friday,13:36:00,00:30:00,Business,Durham,Cary,9.9,Meeting,4,356.7,35,Uber Cash,Completed
04-Jun-16,Saturday,15:53:00,15,04-Jun-16,Saturday,17:59:00,02:06:00,Business,Cary,Winston Salem,107,Meeting,0,3561,65,UPI/e-Wallet,Completed
19-Oct-16,Wednesday,18:13:00,18,19-Oct-16,Wednesday,20:07:00,01:54:00,Business,Winston Salem,Asheville,133.6,Meeting,0,4438.8,65,Gift Card,Completed
15-Sep-16,Thursday,20:13:00,20,15-Sep-16,Thursday,22:00:00,01:47:00,Business,Asheville,Topton,91.8,Meeting,3,3059.4,98,UPI/e-Wallet,Completed
17-Jan-16,Sunday,15:22:00,15,17-Jan-16,Sunday,17:05:00,01:43:00,Business,Topton,Hayesville,40.7,Meeting,2,1373.1,99,UPI/e-Wallet,Completed
02-Feb-16,Tuesday,17:13:00,17,02-Feb-16,Tuesday,19:19:00,02:06:00,Business,Hayesville,Topton,75.7,,4,2528.1,96,Uber Cash,Completed
13-Jul-16,Wednesday,07:49:00,7,13-Jul-16,Wednesday,08:30:00,00:41:00,Business,Topton,Bryson City,29.8,,0,1013.4,85,UPI/e-Wallet,Completed
13-Dec-16,Tuesday,09:07:00,9,13-Dec-16,Tuesday,10:09:00,01:02:00,Business,Bryson City,Bryson City,16.3,,3,567.9,56,Cash,Completed
21-Dec-16,Wednesday,10:11:00,10,21-Dec-16,Wednesday,10:38:00,00:27:00,Business,Bryson City,Bryson City,6.5,,2,244.5,24,Gift Card,Completed
05-Dec-16,Monday,10:51:00,10,05-Dec-16,Monday,11:21:00,00:30:00,Business,Bryson City,Bryson City,6.3,,4,237.9,23,Uber Cash,Completed
21-Aug-16,Sunday,12:24:00,12,21-Aug-16,Sunday,12:35:00,00:11:00,Business,Bryson City,Almond,6.6,,5,247.8,24,UPI/e-Wallet,Completed
05-Feb-16,Friday,12:58:00,12,05-Feb-16,Friday,13:18:00,00:20:00,Business,Almond,Bryson City,15.2,,3,531.6,,Gift Card,Completed
01-Dec-16,Thursday,13:24:00,13,01-Dec-16,Thursday,14:37:00,01:13:00,Business,Bryson City,Asheville,68.4,,,2287.2,99,UPI/e-Wallet,Completed
21-Mar-16,Monday,15:22:00,15,21-Mar-16,Monday,18:23:00,03:01:00,Business,Asheville,Mebane,195.9,,4,6494.7,56,Cash,Completed
10-Jan-16,Sunday,18:26:00,18,10-Jan-16,Sunday,19:39:00,01:13:00,Business,Mebane,Cary,45.2,,0,1521.6,88,Gift Card,Completed
10-Jul-16,Sunday,18:11:00,18,10-Jul-16,Sunday,18:20:00,00:09:00,Business,Cary,Morrisville,3.2,,2,135.6,13,UPI/e-Wallet,Completed
06-Aug-16,Saturday,18:47:00,18,06-Aug-16,Saturday,19:16:00,00:29:00,Business,Morrisville,Raleigh,10.3,,4,369.9,36,Gift Card,Completed
29-Jan-16,Friday,20:18:00,20,29-Jan-16,Friday,20:44:00,00:26:00,Business,Raleigh,Cary,13.1,,5,462.3,46,UPI/e-Wallet,Completed
07-Feb-16,Sunday,21:45:00,21,07-Feb-16,Sunday,22:10:00,00:25:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,2,346.8,34,Cash,Completed
25-Sep-16,Sunday,11:50:00,11,25-Sep-16,Sunday,12:27:00,00:37:00,Business,Cary,Durham,16.5,,5,574.5,57,Uber Cash,Completed
17-Dec-16,Saturday,16:29:00,16,17-Dec-16,Saturday,17:02:00,00:33:00,Business,Durham,Cary,12.8,,0,452.4,45,Uber Cash,Completed
19-May-16,Thursday,17:35:00,17,19-May-16,Thursday,17:42:00,00:07:00,Business,Whitebridge,Whitebridge,1.2,,0,69.6,6,UPI/e-Wallet,Completed
23-May-16,Monday,19:14:00,19,23-May-16,Monday,19:20:00,00:06:00,Business,Whitebridge,Whitebridge,1,,0,63,,Gift Card,Completed
09-Sep-16,Friday,19:59:00,19,09-Sep-16,Friday,20:12:00,00:13:00,Business,Whitebridge,Whitebridge,4.1,,0,165.3,16,UPI/e-Wallet,Completed
10-Nov-16,Thursday,20:41:00,20,10-Nov-16,Thursday,20:55:00,00:14:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,5,168.6,16,Gift Card,Completed
29-Jun-16,Wednesday,15:10:00,15,29-Jun-16,Wednesday,15:18:00,00:08:00,Business,Whitebridge,Westpark Place,1.4,,1,76.2,7,Uber Cash,Completed
18-Sep-16,Sunday,15:45:00,15,18-Sep-16,Sunday,15:52:00,00:07:00,Personal,Westpark Place,Whitebridge,1.8,,3,89.4,8,Uber Cash,Completed
03-May-16,Tuesday,16:46:00,16,03-May-16,Tuesday,17:11:00,00:25:00,Personal,Cary,Morrisville,8.5,Meeting,5,310.5,31,Uber Cash,Completed
15-May-16,Sunday,17:34:00,17,15-May-16,Sunday,17:49:00,00:15:00,Personal,Morrisville,Morrisville,5,,2,195,19,Cash,Completed
06-Jan-16,Wednesday,17:53:00,17,06-Jan-16,Wednesday,18:00:00,00:07:00,Personal,Morrisville,Cary,3.8,,1,155.4,15,Cash,Completed
09-Jan-16,Saturday,11:28:00,11,09-Jan-16,Saturday,11:34:00,00:06:00,Personal,Whitebridge,Hazelwood,2.5,,5,112.5,11,Cash,Completed
19-Nov-16,Saturday,12:43:00,12,19-Nov-16,Saturday,12:49:00,00:06:00,Personal,Hazelwood,Whitebridge,2.4,,,109.2,10,UPI/e-Wallet,Completed
30-Nov-16,Wednesday,13:42:00,13,30-Nov-16,Wednesday,13:47:00,00:05:00,Personal,Whitebridge,Westpark Place,1.4,,2,76.2,7,Uber Cash,Completed
27-Dec-16,Tuesday,14:13:00,14,27-Dec-16,Tuesday,14:26:00,00:13:00,Personal,Westpark Place,Whitebridge,1.8,,0,89.4,8,UPI/e-Wallet,Completed
11-Feb-16,Thursday,18:51:00,18,11-Feb-16,Thursday,19:08:00,00:17:00,Personal,Cary,Morrisville,3.1,Meal/Entertain,5,132.3,13,Cash,Completed
01-Jan-16,Friday,22:46:00,22,01-Jan-16,Friday,22:58:00,00:12:00,Personal,Morrisville,Cary,3.1,Customer Visit,0,132.3,13,Gift Card,Completed
07-Dec-16,Wednesday,10:02:00,10,07-Dec-16,Wednesday,10:18:00,00:16:00,Personal,Cary,Morrisville,7.9,Temporary Site,1,290.7,29,Uber Cash,Completed
02-Nov-16,Wednesday,18:14:00,18,02-Nov-16,Wednesday,18:21:00,00:07:00,Personal,San Jose,Santa Clara,3.8,,5,155.4,15,UPI/e-Wallet,Completed
29-Sep-16,Thursday,21:04:00,21,29-Sep-16,Thursday,21:20:00,00:16:00,Personal,Agnew,Cory,4.3,,1,171.9,17,Gift Card,Completed
21-Feb-16,Sunday,22:12:00,22,21-Feb-16,Sunday,22:25:00,00:13:00,Personal,Cory,Agnew,3.9,,0,158.7,15,UPI/e-Wallet,Completed
15-Sep-16,Thursday,08:34:00,8,15-Sep-16,Thursday,08:43:00,00:09:00,Personal,Agnew,Renaissance,2.2,,1,102.6,10,Gift Card,Completed
20-Nov-16,Sunday,17:29:00,17,20-Nov-16,Sunday,17:40:00,00:11:00,Business,Renaissance,Agnew,2.8,,1,122.4,12,Card,Completed
18-Dec-16,Sunday,19:20:00,19,18-Dec-16,Sunday,19:28:00,00:08:00,Business,Agnew,Agnew,2.2,,3,102.6,10,Card,Completed
28-Sep-16,Wednesday,10:50:00,10,28-Sep-16,Wednesday,11:04:00,00:14:00,Business,Agnew,Renaissance,2.4,,3,109.2,10,Card,Completed
26-Nov-16,Saturday,16:05:00,16,26-Nov-16,Saturday,16:22:00,00:17:00,Business,Renaissance,Agnew,2.8,Meeting,0,122.4,12,Card,Completed
22-Mar-16,Tuesday,16:27:00,16,22-Mar-16,Tuesday,17:28:00,01:01:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,2,1478.7,98,Gift Card,Completed
29-Jul-16,Friday,19:04:00,19,29-Jul-16,Friday,19:12:00,00:08:00,Business,Downtown,West Berkeley,1.8,,5,89.4,,Cash,Completed
11-May-16,Wednesday,20:06:00,20,11-May-16,Wednesday,20:21:00,00:15:00,Business,West Berkeley,Central,3.3,,5,138.9,13,Cash,Completed
02-Aug-16,Tuesday,12:28:00,12,02-Aug-16,Tuesday,12:57:00,00:29:00,Business,Berkeley,San Francisco,11.8,Between Offices,4,419.4,41,Cash,Completed
23-Apr-16,Saturday,19:17:00,19,23-Apr-16,Saturday,19:57:00,00:40:00,Business,San Francisco,Berkeley,13.2,Between Offices,1,465.6,46,UPI/e-Wallet,Completed
03-Oct-16,Monday,10:29:00,10,03-Oct-16,Monday,10:57:00,00:28:00,Business,Berkeley,San Francisco,12.2,Between Offices,4,432.6,43,Gift Card,Completed
21-Jun-16,Tuesday,12:16:00,12,21-Jun-16,Tuesday,12:49:00,00:33:00,Business,San Francisco,Berkeley,11.3,Meeting,1,402.9,40,UPI/e-Wallet,Completed
28-Aug-16,Sunday,13:41:00,13,28-Aug-16,Sunday,14:01:00,00:20:00,Business,Berkeley,Emeryville,3.6,,3,148.8,14,Cash,Completed
05-Sep-16,Monday,16:21:00,16,05-Sep-16,Monday,16:34:00,00:13:00,Business,Emeryville,Berkeley,3,,2,129,12,Uber Cash,Completed
27-Nov-16,Sunday,13:08:00,13,27-Nov-16,Sunday,13:41:00,00:33:00,Personal,Berkeley,San Francisco,11.4,,3,406.2,40,Uber Cash,Completed
27-Dec-16,Tuesday,15:58:00,15,27-Dec-16,Tuesday,16:04:00,00:06:00,Personal,NOMA,Downtown,0.9,,,59.7,5,UPI/e-Wallet,Completed
21-Nov-16,Monday,17:31:00,17,21-Nov-16,Monday,18:03:00,00:32:00,Personal,Downtown,Sunnyside,6.2,,0,234.6,23,Gift Card,Completed
13-Oct-16,Thursday,18:09:00,18,13-Oct-16,Thursday,18:14:00,00:05:00,Personal,Sunnyside,Ingleside,0.7,,4,53.1,5,UPI/e-Wallet,Completed
04-May-16,Wednesday,18:21:00,18,04-May-16,Wednesday,18:35:00,00:14:00,Personal,Ingleside,Potrero Flats,5.5,Meeting,5,211.5,21,Uber Cash,Completed
15-Nov-16,Tuesday,18:40:00,18,15-Nov-16,Tuesday,19:17:00,00:37:00,Personal,San Francisco,Oakland,12.7,Customer Visit,5,449.1,44,Uber Cash,Completed
24-Aug-16,Wednesday,20:52:00,20,24-Aug-16,Wednesday,21:02:00,00:10:00,Personal,Oakland,Berkeley,2.6,,3,115.8,11,Uber Cash,Completed
22-Aug-16,Monday,21:56:00,21,22-Aug-16,Monday,22:02:00,00:06:00,Personal,Central,Central,1.1,,1,66.3,6,Cash,Completed
04-Mar-16,Friday,09:46:00,9,04-Mar-16,Friday,10:15:00,00:29:00,Personal,Berkeley,San Francisco,12.6,Temporary Site,5,445.8,44,Cash,Completed
11-Mar-16,Friday,10:20:00,10,11-Mar-16,Friday,10:31:00,00:11:00,Personal,Tenderloin,SOMISSPO,1.2,,0,69.6,6,Cash,Completed
04-Sep-16,Sunday,14:57:00,14,04-Sep-16,Sunday,15:07:00,00:10:00,Personal,SOMISSPO,Tenderloin,1.1,,2,66.3,6,UPI/e-Wallet,Completed
13-Apr-16,Wednesday,15:17:00,15,13-Apr-16,Wednesday,15:22:00,00:05:00,Business,San Francisco,Oakland,9.9,Temporary Site,2,356.7,35,Gift Card,Completed
15-Apr-16,Friday,15:30:00,15,15-Apr-16,Friday,15:53:00,00:23:00,Business,Oakland,Berkeley,6,Meeting,2,228,22,UPI/e-Wallet,Completed
10-Aug-16,Wednesday,19:18:00,19,10-Aug-16,Wednesday,19:21:00,00:03:00,Business,West Berkeley,Central,0.8,,3,56.4,5,Cash,Completed
26-Jul-16,Tuesday,09:35:00,9,26-Jul-16,Tuesday,10:23:00,00:48:00,,Berkeley,Menlo Park,45.9,Customer Visit,3,1544.7,87,Uber Cash,Completed
26-Jan-16,Tuesday,12:58:00,12,26-Jan-16,Tuesday,13:13:00,00:15:00,Business,Menlo Park,Palo Alto,4,,0,162,16,Uber Cash,Completed
18-Nov-16,Friday,14:20:00,14,18-Nov-16,Friday,14:32:00,00:12:00,Business,Palo Alto,Menlo Park,2.5,,4,112.5,11,UPI/e-Wallet,Completed
03-Feb-16,Wednesday,14:39:00,14,03-Feb-16,Wednesday,15:46:00,01:07:00,,Menlo Park,Berkeley,36.6,Customer Visit,3,1237.8,20,Gift Card,Completed
04-May-16,Wednesday,18:30:00,18,04-May-16,Wednesday,18:43:00,00:13:00,Business,Central,College Avenue,2.9,,3,125.7,12,UPI/e-Wallet,Completed
03-Jun-16,Friday,21:08:00,21,03-Jun-16,Friday,21:18:00,00:10:00,Business,College Avenue,Central,2.6,,4,115.8,11,Gift Card,Completed
12-Sep-16,Monday,10:32:00,10,12-Sep-16,Monday,10:52:00,00:20:00,Business,Central,South,2.3,,1,105.9,10,UPI/e-Wallet,Completed
29-Sep-16,Thursday,10:55:00,10,29-Sep-16,Thursday,11:25:00,00:30:00,Business,South,Downtown,6.4,,4,241.2,24,UPI/e-Wallet,Completed
09-Jun-16,Thursday,13:07:00,13,09-Jun-16,Thursday,13:15:00,00:08:00,Business,Downtown,Central,1.4,,,76.2,7,UPI/e-Wallet,Completed
26-Nov-16,Saturday,13:46:00,13,26-Nov-16,Saturday,13:50:00,00:04:00,Business,Central,West Berkeley,0.6,,0,49.8,4,UPI/e-Wallet,Completed
16-May-16,Monday,14:22:00,14,16-May-16,Monday,14:53:00,00:31:00,Business,West Berkeley,South,5.9,Meeting,4,224.7,22,UPI/e-Wallet,Completed
23-Jan-16,Saturday,15:14:00,15,23-Jan-16,Saturday,15:21:00,00:07:00,Business,South,Southwest Berkeley,0.8,,2,56.4,5,UPI/e-Wallet,Completed
20-Feb-16,Saturday,15:25:00,15,20-Feb-16,Saturday,15:36:00,00:11:00,,Berkeley,Emeryville,1.3,,5,72.9,,UPI/e-Wallet,Completed
24-Oct-16,Monday,15:40:00,15,24-Oct-16,Monday,15:59:00,00:19:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,4,152.1,,Gift Card,Completed
25-Oct-16,Tuesday,08:54:00,8,25-Oct-16,Tuesday,09:02:00,00:08:00,Business,Central,Central,2.3,,1,105.9,,UPI/e-Wallet,Completed
21-Apr-16,Thursday,09:27:00,9,21-Apr-16,Thursday,09:53:00,00:26:00,Business,Central,Central,2.6,,4,115.8,,Cash,Completed
09-Mar-16,Wednesday,10:31:00,10,09-Mar-16,Wednesday,10:37:00,00:06:00,Business,Central,Southside,1.9,,3,92.7,,Uber Cash,Completed
06-Jul-16,Wednesday,11:04:00,11,06-Jul-16,Wednesday,11:16:00,00:12:00,Business,Southside,West Berkeley,2.1,,0,99.3,,Uber Cash,Completed
19-Jan-16,Tuesday,12:22:00,12,19-Jan-16,Tuesday,12:51:00,00:29:00,Business,West Berkeley,Southside,4,Meeting,2,162,,UPI/e-Wallet,Completed
14-Jul-16,Thursday,13:05:00,13,14-Jul-16,Thursday,13:11:00,00:06:00,,Southside,South Berkeley,0.9,,,59.7,,Gift Card,Completed
11-Mar-16,Friday,13:14:00,13,11-Mar-16,Friday,13:18:00,00:04:00,Business,South Berkeley,Southside,0.9,,,59.7,5,UPI/e-Wallet,Completed
29-May-16,Sunday,14:35:00,14,29-May-16,Sunday,14:46:00,00:11:00,,Southside,Central,2.4,,,109.2,10,UPI/e-Wallet,Completed
21-Apr-16,Thursday,15:14:00,15,21-Apr-16,Thursday,15:24:00,00:10:00,,Central,Southside,1.9,,2,92.7,9,Gift Card,Completed
13-Apr-16,Wednesday,15:47:00,15,13-Apr-16,Wednesday,15:59:00,00:12:00,,Southside,Central,1.9,,,92.7,9,UPI/e-Wallet,Completed
03-Dec-16,Saturday,11:24:00,11,03-Dec-16,Saturday,12:13:00,00:49:00,,Berkeley,Mountain View,44.6,Customer Visit,,1501.8,0,Cash,Completed
25-Sep-16,Sunday,13:40:00,13,25-Sep-16,Sunday,14:33:00,00:53:00,,Mountain View,Berkeley,43.6,Customer Visit,0,1468.8,0,Uber Cash,Completed
